customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
120d232b-79a5-4c29-a4f1-ea5dd79ddfa0,157,11,21110.94,2,4,4,244,At Risk
12365d28-58ed-466a-96e8-4659258db1e5,66,19,7574.44,3,4,3,343,High Value / Loyal
127645be-f37e-4490-bb90-9415be47f765,89,9,9666.16,2,3,4,234,At Risk
1280bddb-d9ed-4dcc-be80-b9ac3f2d28aa,165,3,2687.22,2,1,2,212,Low Engagement
129888fc-efbc-4f2b-9f32-5937c56e3e2d,73,10,13809.98,3,3,4,334,High Value / Loyal
12a21fe6-b11c-4b4e-b784-39cada589ed0,106,8,4736.89,2,3,3,233,At Risk
12ab0737-a775-4a41-8870-81ce6e8eea1b,22,7,6328.56,4,3,3,433,High Value / Loyal
12b17095-9f7d-4427-af1f-a9bd333f38d5,187,11,9640.06,1,4,4,144,At Risk
12b225bc-7f4a-44be-a051-8a63d6ce439b,230,1,94.88,1,1,1,111,Low Engagement
12e15c02-02e1-4c65-a63c-9a4332868665,479,1,99.75,1,1,1,111,Low Engagement
130c90d5-e824-404e-b3cd-9daf9337c901,28,3,964.24,4,1,1,411,New / Promising
130cbb7a-c1d7-491d-af96-22cf86a38ea9,8,5,6444.71,4,2,3,423,New / Promising
1313ed7a-492f-47a6-8000-1cadf57d617f,98,2,4030.1,2,1,2,212,Low Engagement
1314d51f-c6fc-4302-82b8-28f8fb36f1e8,5,8,25427,4,3,4,434,High Value / Loyal
1318ce1f-2d44-42be-9733-a70c4c9b9250,80,3,1008.98,3,1,1,311,New / Promising
13262939-2725-4d41-a862-d32dffcc8eee,210,13,4831.02,1,4,3,143,At Risk
1337a878-6e6c-4c50-8064-ac5b2c9b70cd,59,14,8256.09,3,4,4,344,High Value / Loyal
1339344c-573a-472d-b96c-a7c24b06b7ec,76,5,8628.53,3,2,4,324,New / Promising
13563b15-892a-43b4-be38-67be79fd2c63,64,4,3208.54,3,2,2,322,New / Promising
13ab778a-f8ca-4880-b26e-6bdab8e6fe56,166,2,270.86,2,1,1,211,Low Engagement
13c22292-70d4-46e5-a0c1-0d21c0a244f4,3,10,8885.89,4,3,4,434,High Value / Loyal
13ced896-8469-4717-9e81-6db9632d1bd9,152,6,5168.24,2,2,3,223,Low Engagement
13d492aa-ddde-44a4-8744-f6fb110c88ad,48,12,16063.19,4,4,4,444,High Value / Loyal
14216d9e-a312-46e8-8084-e674d8c91c84,33,10,6481.89,4,3,3,433,High Value / Loyal
1447c94e-ed2a-4b45-ba05-ced3d3cfcfee,327,2,1565.1,1,1,1,111,Low Engagement
14489109-28b2-4ba1-98ab-5a5444910a93,23,1,1034.55,4,1,1,411,New / Promising
1464f67e-7eb4-45da-9e35-e01a2c4e2a9f,58,5,6574.74,3,2,3,323,New / Promising
146d86f1-5487-4bb2-baad-f78ace506f34,147,5,4180.9,2,2,2,222,Low Engagement
147805ea-225a-4474-b612-8dfc253a7a45,208,4,2842.82,1,2,2,122,Low Engagement
147e231d-ea63-4214-a805-484d0f497e5c,84,7,21893.94,3,3,4,334,High Value / Loyal
14afcea0-74a3-4e60-9756-baaf5776b2a7,155,2,758.97,2,1,1,211,Low Engagement
14b259d0-5491-492b-bfed-2a2baf4e98b1,6,1,298.38,4,1,1,411,New / Promising
14bda827-30e4-40ce-a671-825a29a2a7de,32,6,4532.77,4,2,2,422,New / Promising
14c69fe5-d344-440a-877a-8c17c3ba847c,62,10,6943.82,3,3,3,333,High Value / Loyal
14d3df93-43f9-4cb3-aee2-cb6f73309f5c,112,8,13880.3,2,3,4,234,At Risk
14db5271-f6a6-48ac-88a6-9c099765771b,35,4,793.25,4,2,1,421,New / Promising
14db799a-0222-4864-9c0f-876c22ee70dd,17,8,5667.61,4,3,3,433,High Value / Loyal
14ef2095-08fb-4cb7-9ac4-ea889579dc7e,98,3,1610.58,2,1,1,211,Low Engagement
14fba769-33dc-4a70-8525-f09d6c119bcf,164,3,473.23,2,1,1,211,Low Engagement
14fe04e5-1bb2-4eb2-8223-7b6a08ff991a,35,13,16128.41,4,4,4,444,High Value / Loyal
1500a9c3-ac84-4fb5-aa53-a0d36f7ca1d8,7,9,5557.22,4,3,3,433,High Value / Loyal
150258d5-e4e1-4d28-b492-cad254c191c8,77,13,8728.51,3,4,4,344,High Value / Loyal
1509e5ae-9909-4c04-948c-d09445418075,6,6,3689.08,4,2,2,422,New / Promising
152001b1-1c33-4a86-93ae-c42e44a81941,2,7,6528.45,4,3,3,433,High Value / Loyal
152244a4-a206-47e1-b850-3cef7b8666f1,86,8,3605.51,3,3,2,332,Low Engagement
152fcd0a-5247-43e2-a907-28c6daf11148,62,5,2212.87,3,2,2,322,New / Promising
153106c2-92f6-4a20-9cd2-37da04e7a40b,189,11,9033.01,1,4,4,144,At Risk
153a2561-5de1-4d9d-a820-78e5a84ddecb,42,6,2747.91,4,2,2,422,New / Promising
1541cabd-89ed-4c17-a057-7b64918904ab,0,8,8488.7,4,3,4,434,High Value / Loyal
155d49ea-1c40-4fa8-bfb9-29914aeaeb85,18,5,1768,4,2,1,421,New / Promising
156b1949-7c6c-4a8d-99d2-3a59ddf6b274,663,4,3442.66,1,2,2,122,Low Engagement
15801ba3-58db-4f9b-8302-a7fc9f6dbfbb,89,7,5587.94,2,3,3,233,At Risk
1580c83f-3afc-4195-b4ae-923acac7e5ef,160,31,21816.44,2,4,4,244,At Risk
15814858-d147-4a17-a313-ffdb28f94009,120,3,1911.23,2,1,1,211,Low Engagement
159030a8-5ccd-4937-83ad-3512876e81cb,52,4,2505.19,3,2,2,322,New / Promising
159d24c8-9135-4e45-98c7-f29267fa1733,724,9,4481.73,1,3,2,132,At Risk
15a3337d-1dc9-42e9-8067-6f14d9a827fb,107,4,1826.86,2,2,1,221,Low Engagement
15b02ba9-e986-41a1-a355-308e880e557f,1,10,10651.4,4,3,4,434,High Value / Loyal
15b2bcae-11b5-4aca-8e6e-e61fb0af0670,30,2,469.42,4,1,1,411,New / Promising
15b4cd65-eb84-4e1f-bc25-3ad11bbe2c54,80,2,1932.81,3,1,1,311,New / Promising
15df77fb-1af8-4e71-8c4b-a2a7afd3653c,5,8,10075.25,4,3,4,434,High Value / Loyal
161e8846-e3f1-421b-81b6-d1afb3178f47,57,10,10648.41,3,3,4,334,High Value / Loyal
16206b00-7b37-441e-97cd-79b414ec8bea,61,10,7398.36,3,3,3,333,High Value / Loyal
162e4875-6948-4845-84b5-e077f3a374f0,15,8,5942.52,4,3,3,433,High Value / Loyal
1636ae91-c1e8-46a6-a8f5-44c91321fa55,90,11,10875.32,2,4,4,244,At Risk
164497f0-2475-46d8-be36-0d5924c01be9,137,8,6126.79,2,3,3,233,At Risk
167836c6-534e-4a8f-83ac-3d6ef6e3da05,4,2,748.08,4,1,1,411,New / Promising
1679abe7-3eb9-41ad-8079-12c9c57dfee0,119,14,11301.64,2,4,4,244,At Risk
168552b2-4eb6-4ba4-b1ce-bb302afeac78,236,2,829.31,1,1,1,111,Low Engagement
1686a5ac-052e-4d9c-b8b9-c7bf392ff5bb,944,2,455.58,1,1,1,111,Low Engagement
1692541a-a725-4813-b861-c4abb80d14f4,54,6,4435.07,3,2,2,322,New / Promising
16c74590-57ce-46f7-91da-cdee3f0eb745,20,4,3083.69,4,2,2,422,New / Promising
16cf8220-e0ae-4506-ab04-7bf7d8bd9eb6,92,7,4574.11,2,3,3,233,At Risk
16d5958f-618d-4ae1-8a07-d9174baf5a76,40,4,1506.1,4,2,1,421,New / Promising
16d9c305-d2bf-4ea2-a8b7-98c15f6ed07e,55,17,22937.92,3,4,4,344,High Value / Loyal
16e00e97-bc43-428d-95da-6845831063e4,36,15,11149.21,4,4,4,444,High Value / Loyal
16eaf195-e132-4c0b-89f4-634aa2707a00,204,1,2498.37,1,1,2,112,Low Engagement
16f431bc-cebe-4f8e-b885-fda52a44555f,30,4,2042.14,4,2,1,421,New / Promising
16fd60dd-859d-44ee-aacc-5f75af509cda,147,2,1367.98,2,1,1,211,Low Engagement
170decce-e4ed-4c7e-a973-e0064ae2afa4,429,1,3026.58,1,1,2,112,Low Engagement
17232f32-5111-4009-9a35-b254440ad42d,249,7,4494.56,1,3,2,132,At Risk
17332f49-295e-4d37-9e56-24187f2cc601,1,4,2442.85,4,2,2,422,New / Promising
1733d07e-627a-40ed-87a0-3559bdeb9f2d,130,5,2570.53,2,2,2,222,Low Engagement
1741f124-3a60-4087-9ace-d4b8962d25ba,435,4,5412.48,1,2,3,123,Low Engagement
1742bf50-cba9-48f9-a89c-d490c8c3fb51,93,11,9731.36,2,4,4,244,At Risk
175b576f-ab39-4cd7-8253-57a811d22358,234,14,6958.72,1,4,3,143,At Risk
175bd71d-cd7a-486a-a442-08e8b8ba0b6e,334,1,25.14,1,1,1,111,Low Engagement
1765889e-951c-40cf-9cc1-5789b02a3053,2,8,7499.13,4,3,3,433,High Value / Loyal
176a7048-448b-426f-b3e5-8e4bfd961f74,647,3,3424.73,1,1,2,112,Low Engagement
176b3b17-d3eb-47fb-b879-e4dedfbe84ef,40,5,4214.44,4,2,2,422,New / Promising
176e11d0-4e82-4e8a-b4a7-c2970d10da41,265,9,33903.77,1,3,4,134,At Risk
17810a7c-d9c6-4490-90b5-a959d58fd961,75,7,5031.95,3,3,3,333,High Value / Loyal
179b3cdb-e482-4d9d-8544-960508d4123f,45,5,6771.32,4,2,3,423,New / Promising
17a77b51-51fb-4a1a-8514-d869c2714cc5,29,19,15734.23,4,4,4,444,High Value / Loyal
17baa91e-ebd9-404e-8412-9192b3fad7b3,65,9,4015.88,3,3,2,332,Low Engagement
17c2193e-1c9d-46bf-854d-982b3454718e,240,9,3995.4,1,3,2,132,At Risk
17c661f2-b9bd-47f6-899d-4c7083e0eb23,55,6,5919.71,3,2,3,323,New / Promising
17cab209-740e-4a0b-a1b0-c4c8ac9ee4ab,193,10,4355.1,1,3,2,132,At Risk
17e86647-5c8a-4a2a-a326-da17513f4cc3,253,9,9050.23,1,3,4,134,At Risk
17ebea97-93bf-45ad-a2ab-856a37e354c0,46,5,3378.08,4,2,2,422,New / Promising
17f9bd35-273e-4a09-b727-b43c466da58c,160,12,13026.28,2,4,4,244,At Risk
181c43d0-3a1e-4a6e-8a35-651c44ebc4db,86,18,14817.16,3,4,4,344,High Value / Loyal
18253c5b-a7fd-45c5-8c30-01b4d4591a16,19,5,2652.11,4,2,2,422,New / Promising
1833cea7-58d8-4a97-966e-9130a4e9e78e,63,2,2538.94,3,1,2,312,New / Promising
1833ef71-a51e-44ac-90d6-e1ddc03ab1ae,12,7,7456.52,4,3,3,433,High Value / Loyal
1845bc6f-c363-4321-9543-80493dbe0429,180,9,6015.14,2,3,3,233,At Risk
1853631c-7e73-49c9-bcd1-400842c7a085,197,10,7974.75,1,3,3,133,At Risk
185f50b0-5496-453e-89a0-1c40a8e53b17,113,6,4301.31,2,2,2,222,Low Engagement
18603f49-dcd8-40e7-a3fe-11752ed67164,507,4,7044.65,1,2,3,123,Low Engagement
186c1389-6dd4-4174-a1f9-c70ac3b10a1b,132,10,8133.39,2,3,4,234,At Risk
18844907-0037-49fb-9f31-4e14ed1f7dbf,37,8,3330.77,4,3,2,432,Low Engagement
18abd3dd-e678-4ed2-832a-b6e1ec9a6d9f,16,1,1369.22,4,1,1,411,New / Promising
18b7d079-ab84-4da4-8791-f6a4884d6a0d,70,11,8666.62,3,4,4,344,High Value / Loyal
18c519e9-14bf-4c18-b9b3-b192b36c1bec,168,10,10528.28,2,3,4,234,At Risk
18ce4e8a-1485-4a42-8552-fbcd99a5f0cd,60,8,4425.24,3,3,2,332,Low Engagement
18d9d0e7-dc21-4104-aae1-4d9ae258d4f4,101,14,10643.3,2,4,4,244,At Risk
18f2944c-9422-4090-a387-73c335528487,8,8,6661.51,4,3,3,433,High Value / Loyal
18f6afb3-716e-4935-8253-f3632c6efbad,360,8,5971.62,1,3,3,133,At Risk
19005ffc-d917-49fd-a425-b0376f35eb73,160,12,7321.89,2,4,3,243,At Risk
19289409-3bc6-4d54-88a4-4dd66eeab421,113,14,10020.97,2,4,4,244,At Risk
192d03d0-eb54-4699-b878-fe8216437b7f,262,3,1624.06,1,1,1,111,Low Engagement
19439ccb-e099-438c-a8ac-06e465932c10,432,5,4300.68,1,2,2,122,Low Engagement
1943f328-aebc-4ee1-a7bc-8e36c55ae1e8,426,8,6900.69,1,3,3,133,At Risk
19459269-3de1-4271-8c5e-c0b7b54699b8,77,3,1658.09,3,1,1,311,New / Promising
19694dc5-ed31-4ed2-a9c5-6440a19d9ecb,78,3,2868.43,3,1,2,312,New / Promising
1981cb6d-bcf5-4226-a53f-4ed5a591af63,59,8,4865.88,3,3,3,333,High Value / Loyal
1996dfdd-858a-406a-93fc-ef7217ab8dbe,14,6,16365.45,4,2,4,424,New / Promising
19a04f49-69d3-423a-8e4b-a574feca6157,57,5,5136.21,3,2,3,323,New / Promising
19acd56f-b4eb-4f07-bcc0-bfd141d0e2ab,67,11,14503.95,3,4,4,344,High Value / Loyal
19b2fad9-998c-449b-83d0-0630f3287edd,41,1,961.41,4,1,1,411,New / Promising
19b3d783-7298-4edf-9262-0722585afeff,101,9,6765.77,2,3,3,233,At Risk
19bd454b-b969-4c36-a678-675297cad66d,278,6,5274.62,1,2,3,123,Low Engagement
19eafb6d-6614-4e0f-b508-7829e8a78e80,56,1,128.78,3,1,1,311,New / Promising
19feb318-3c62-47ca-ad96-8ea35b8b5d1e,253,3,1364.19,1,1,1,111,Low Engagement
1a1f0013-8ebd-447b-9fb2-fff09514f781,290,14,18214.03,1,4,4,144,At Risk
1a283eac-c55d-4faf-98bc-6fc901917667,59,7,5694.84,3,3,3,333,High Value / Loyal
1a390787-cdfe-4906-a449-5a91497df2c1,39,4,10218.68,4,2,4,424,New / Promising
1a534992-d461-4e4f-8dac-7c71eebbd1db,76,11,5365.11,3,4,3,343,High Value / Loyal
1a754d15-3e97-46ab-b28b-699a56e53764,66,16,10954.96,3,4,4,344,High Value / Loyal
1a7ce662-0ad1-482d-b61c-ade54c9a47b9,165,7,5038,2,3,3,233,At Risk
1a88ea18-4b1c-49cb-b487-c47345bd4ab3,9,9,5680.28,4,3,3,433,High Value / Loyal
1aa94d8d-a4ef-4215-a1e3-3fc8f8071c0a,60,6,2570.12,3,2,2,322,New / Promising
1aae3505-17e6-4a7d-aaa6-637822eda4ea,298,8,1197.99,1,3,1,131,At Risk
1aaea630-e2a1-46b3-afd0-2f110198b579,14,7,4572.36,4,3,3,433,High Value / Loyal
1ab050ed-cca9-475c-9917-de0a60c97f33,175,7,5388.6,2,3,3,233,At Risk
1ac1b206-cde7-46ab-8e6b-35fcb5d237dd,217,6,5074.91,1,2,3,123,Low Engagement
1ac4842f-90bf-405c-9c8b-5917d21edbbd,215,1,64.17,1,1,1,111,Low Engagement
1ad0c8f7-df9f-4861-a654-8bea16c6b79f,9,1,1076.82,4,1,1,411,New / Promising
1ad15cc7-82e2-4255-992d-f74dda4895ca,65,6,3761.15,3,2,2,322,New / Promising
1ae25a6d-9b2f-41e8-81e9-409f63c7df3d,61,6,6383.53,3,2,3,323,New / Promising
1af3b6ca-09bb-406c-b4c8-f10135c8e40b,381,4,1936.88,1,2,1,121,Low Engagement
1af6bc5b-8f97-4b69-bbb6-a8021b49b277,12,2,674.61,4,1,1,411,New / Promising
1b0d15bb-73ad-484e-bc16-5ffe28940af2,21,9,4494.34,4,3,2,432,Low Engagement
1b1672d9-f157-4cf8-8c77-04c1f67cc565,87,8,4775.24,3,3,3,333,High Value / Loyal
1b194bc2-2033-4e79-912c-91e3fd9d02cc,558,11,8298.7,1,4,4,144,At Risk
1b2215b4-1df2-453c-b5c1-3b9934f9f2c4,140,5,3299.92,2,2,2,222,Low Engagement
1b33de5f-7951-42e4-8eac-1f593b026ad1,1043,5,4005.1,1,2,2,122,Low Engagement
1b3fc346-7a78-4c42-a271-c4eb415a9987,173,10,8367.47,2,3,4,234,At Risk
1b51511e-d723-49c1-bf51-0b47d1553206,213,7,3620.93,1,3,2,132,At Risk
1b57a980-27c9-46fd-8c60-84a05c389587,110,10,6224.24,2,3,3,233,At Risk
1b730fa3-64a9-4175-9279-37523065ce87,192,8,6670.96,1,3,3,133,At Risk
1b73eb41-b1fa-4cd3-93cd-81d785a0b6a9,10,1,97.65,4,1,1,411,New / Promising
1b7daed4-aaa6-41b1-9826-0d51d67614e3,192,10,7004.43,1,3,3,133,At Risk
1b8b1c02-2655-436c-a054-45e4d0f70372,334,10,9552.29,1,3,4,134,At Risk
1b9a5609-d76a-495d-bd60-d0153a510a31,44,10,8058.81,4,3,4,434,High Value / Loyal
1ba2f771-2af1-4124-8d95-41a2ec01391a,103,8,20719.18,2,3,4,234,At Risk
1bbf4135-9191-4c69-8a08-42a5003e9297,160,11,10579.91,2,4,4,244,At Risk
1bc6bbfd-09cf-4d31-9006-3c745a3977b0,0,20,13217.88,4,4,4,444,High Value / Loyal
1bd4cadb-a32c-416c-8be1-53d01c0e5d07,73,7,9336.32,3,3,4,334,High Value / Loyal
1bd9a75c-25c7-436a-9662-8704128fa226,86,11,26171.18,3,4,4,344,High Value / Loyal
1be1226f-e85d-46e4-b66a-9bd01de8439c,56,10,6889.2,3,3,3,333,High Value / Loyal
1be8241e-bc8a-4937-9d26-3a4585c989a2,168,3,2372.36,2,1,2,212,Low Engagement
1bf1030c-2877-4a5c-91fb-a4742c8e6799,136,1,420.06,2,1,1,211,Low Engagement
1bf60267-eb3b-4acd-8123-b55d20f3ae7b,284,3,2183.01,1,1,2,112,Low Engagement
1c04c70f-a3de-4d82-83fc-1a50d0257c4f,52,11,12683.73,3,4,4,344,High Value / Loyal
1c1c74c5-68ef-4cde-afaf-8513da3c79ef,61,12,11063.87,3,4,4,344,High Value / Loyal
1c2937ad-6f10-4442-a8e5-7af74c50c22b,35,4,10143.35,4,2,4,424,New / Promising
1c2b2926-d942-4402-b0e9-26a25e517dcd,99,5,2345.27,2,2,2,222,Low Engagement
1c36a91c-0000-4548-b267-3572d6407757,31,14,12310.21,4,4,4,444,High Value / Loyal
1c525a65-3ed3-4860-9043-042b60e70639,52,8,3741.85,3,3,2,332,Low Engagement
1c5a095f-8fc6-4d53-9478-f369d0e057e6,72,5,7356.37,3,2,3,323,New / Promising
1c6ff405-4038-409b-bdc3-2b32409f537c,149,7,8191.74,2,3,4,234,At Risk
1c78cdb8-7be4-402f-b655-2342b84c4dd2,16,3,2499.84,4,1,2,412,New / Promising
1c949b64-4d37-4985-9e90-871a3bd0d8b7,95,9,8746.28,2,3,4,234,At Risk
1c9d44a6-b09a-43cf-b059-b8329cf60a34,797,1,494.98,1,1,1,111,Low Engagement
1c9e9c4e-c693-42dc-9800-24799f7256be,6,4,1363.08,4,2,1,421,New / Promising
1cb39da3-8eb8-4cc5-bf8d-d22dffb74d29,226,5,4631.71,1,2,3,123,Low Engagement
1cd2e728-a8dc-4b95-bd96-87ce2ebeddf4,219,9,10343.91,1,3,4,134,At Risk
1cdbc275-2e2e-4238-8e7e-4d4169116fda,65,9,8930.27,3,3,4,334,High Value / Loyal
1cdd500e-f44f-472a-8cf6-762e405dda5d,216,11,10016.42,1,4,4,144,At Risk
1ce015db-5db2-42e3-a46b-b2193c96e4f2,106,2,926.38,2,1,1,211,Low Engagement
1cfea0fd-db75-4838-ae5e-2247cf6eb94c,61,4,1762.41,3,2,1,321,New / Promising
1d18938f-843d-4978-994b-ee99b27a5984,84,3,1291.74,3,1,1,311,New / Promising
1d3f9cfc-b11b-4f84-849c-dc954fbf1707,7,2,2179.72,4,1,2,412,New / Promising
1d5f7dcf-3e62-4281-86b2-ddf0b5dfc406,494,3,5970.78,1,1,3,113,Low Engagement
1d605578-3a44-4102-91e1-fa6ff7da781d,63,4,3242.97,3,2,2,322,New / Promising
1d719c7c-ab3a-43c5-bee1-063e72af5216,119,7,2487.5,2,3,2,232,At Risk
1d8bf38d-4b3c-4670-9d7a-0e33824a446e,83,6,3005.66,3,2,2,322,New / Promising
1d927e27-fe18-4790-a047-55d560d786f6,50,3,323.82,3,1,1,311,New / Promising
1d98000f-32b4-4c13-9d7b-48efc85dd1d3,34,10,11956.18,4,3,4,434,High Value / Loyal
1da042ed-6054-47e2-819d-35a5de7f7809,64,1,856.83,3,1,1,311,New / Promising
1da6858f-5853-450c-8b02-9523f49a122f,957,6,5573.5,1,2,3,123,Low Engagement
1da7d2e2-192a-4dab-9f5e-0c2e71b894d5,76,10,4868.04,3,3,3,333,High Value / Loyal
1db3980a-6d9e-4684-9415-1ec28e0e5173,188,11,18182.3,1,4,4,144,At Risk
1dc63f84-bdc2-4693-995a-8b7580e73840,183,2,1399.19,1,1,1,111,Low Engagement
1dcbe05f-d6ab-427e-aed2-a73420327862,2,5,3651.66,4,2,2,422,New / Promising
1dcc1a37-2612-42a4-8398-7f3bcf103466,19,1,383.26,4,1,1,411,New / Promising
1de5ab66-7ac4-48e0-be92-100478625771,268,9,7281.49,1,3,3,133,At Risk
1deb9a7c-b674-4b3c-8e37-1ff0b439e0a1,253,1,10734.15,1,1,4,114,Low Engagement
1debabbd-76a9-401c-bb44-490e8eb7e00f,87,11,7824.15,3,4,3,343,High Value / Loyal
1df193c0-020b-48f5-b64b-5de4127a42dc,16,17,12515.02,4,4,4,444,High Value / Loyal
1e087440-948c-4b88-a129-564cef585be0,217,11,50335.25,1,4,4,144,At Risk
1e36f21e-f89a-441f-94c6-18a1c75d66c6,30,10,3384.72,4,3,2,432,Low Engagement
1e5da653-be33-4961-9df8-abd2fd7a7040,85,1,1547.66,3,1,1,311,New / Promising
1e69cf63-62c4-440d-ab5b-5f82cae0d1d5,0,15,17425.3,4,4,4,444,High Value / Loyal
1e6a3677-9698-4f3b-a739-6072e4c8c723,354,2,1235.95,1,1,1,111,Low Engagement
1e7dbecf-4f96-4164-b0ff-edcdfa4a4357,200,11,13700.62,1,4,4,144,At Risk
1e822abc-9621-4ff1-95bf-a65d0908c9c7,214,1,642.12,1,1,1,111,Low Engagement
1e9a83f9-fea1-42e5-a441-821c7b8d7e92,56,10,5629.47,3,3,3,333,High Value / Loyal
1ea104fa-ed11-404b-b3a7-329f4f8a8905,550,4,10789.9,1,2,4,124,Low Engagement
1eafdc39-5904-4077-ace6-51fc95c89632,89,8,3123.78,2,3,2,232,At Risk
1eb67d75-babd-4152-bbf4-d9af031a7bec,209,5,1760.93,1,2,1,121,Low Engagement
1eba0de6-7b89-4443-a5b6-5eeefed206af,114,2,1647.85,2,1,1,211,Low Engagement
1ec0c104-1584-49e9-8e87-0a6357979ff6,215,2,295.16,1,1,1,111,Low Engagement
1ec1e329-0053-4b97-9a99-570aefa09275,333,4,39169.52,1,2,4,124,Low Engagement
1ecb0548-9e33-49f6-a896-dd242340f577,177,2,2191.27,2,1,2,212,Low Engagement
1eced00b-ffc1-4ef9-967b-e5c97473bf16,91,1,1689.74,2,1,1,211,Low Engagement
1ecee3f6-dc58-45c6-a6f4-b4ff10434671,72,9,11233.13,3,3,4,334,High Value / Loyal
1ed13513-970c-4d9c-89fd-3811baefe015,90,3,2999.6,2,1,2,212,Low Engagement
1ed15c9b-913a-47cf-8a85-b70c45f1ad85,71,9,5343.48,3,3,3,333,High Value / Loyal
1f18dbd6-e628-45fb-8c35-76549b175d7e,90,3,3037.6,2,1,2,212,Low Engagement
1f2924ad-4d40-4102-971c-20cf00961abb,36,4,3218.6,4,2,2,422,New / Promising
1f2ffd59-e04c-4621-8a3e-b4b59608a7af,584,1,1035.98,1,1,1,111,Low Engagement
1f302e48-eefc-49ac-bc4c-4d97ad11df73,94,2,2464.83,2,1,2,212,Low Engagement
1f382c98-bfdf-479e-83f9-dab9c34646e1,82,2,2105.46,3,1,2,312,New / Promising
1f49bb77-4463-4f2e-89cb-86c6a94c0228,9,7,6773.99,4,3,3,433,High Value / Loyal
1f624029-3268-41b5-9be1-4af81b4507c4,61,3,768.17,3,1,1,311,New / Promising
1f67a391-4bfb-45a6-a546-e307aa1821ac,20,11,7440.28,4,4,3,443,High Value / Loyal
1f7725bf-f2f5-4400-85c1-ee1f5eedb1ca,184,11,8818.41,1,4,4,144,At Risk
1f785430-4b54-4668-99a8-6b9f257bc1a6,103,12,4673.29,2,4,3,243,At Risk
1f811234-61bd-4154-8237-62e8553ba894,138,10,5102.69,2,3,3,233,At Risk
1f84521c-bb76-4336-bff9-73a1ab09f21a,88,16,9463,3,4,4,344,High Value / Loyal
1fae4082-4fc3-48a0-8615-39c55151d59a,262,1,1899.46,1,1,1,111,Low Engagement
1faeb245-79b0-4fa6-a7a0-7ff0d313d800,61,4,1361.04,3,2,1,321,New / Promising
1fbeb7c0-d9b6-48a7-ae28-1f3cfc6d3fe9,17,16,16606.91,4,4,4,444,High Value / Loyal
1fc00844-8318-4ab3-8e38-6ce0708ae84d,733,2,1251.16,1,1,1,111,Low Engagement
1fc03a9e-7f0f-4633-a41b-894018baf4f3,99,3,2433.76,2,1,2,212,Low Engagement
1fcad74e-2c52-45f0-af8e-125ec1324a73,60,12,7378.25,3,4,3,343,High Value / Loyal
1fd348c7-d216-403f-80bd-df26cd824f71,105,2,3144.02,2,1,2,212,Low Engagement
1fd70659-4f3e-40bc-a9ec-d5e04d6d3fc6,146,5,9512.53,2,2,4,224,Low Engagement
1ff7aef4-b349-47c8-91bb-984d32afc266,119,11,9926.21,2,4,4,244,At Risk
1ff9dcdf-d0f2-49dc-a841-6fce87ccca46,321,12,8800.03,1,4,4,144,At Risk
200cb94f-cd9e-45a5-ba52-fa3201c88756,30,11,10139.76,4,4,4,444,High Value / Loyal
20208a49-b8ac-4e83-8897-da6782cc8a14,64,6,18774.45,3,2,4,324,New / Promising
204d5e8f-87b9-46aa-a4b5-0d6f1126e82a,180,1,365.52,2,1,1,211,Low Engagement
206fd86a-bf78-4ac4-bacd-1c6272522aa2,65,6,3764.13,3,2,2,322,New / Promising
207fd374-ca84-41b7-b811-3db9c24f0100,426,3,1744.88,1,1,1,111,Low Engagement
20a2c32e-4387-4fa9-b44e-42413369b094,62,10,7056.78,3,3,3,333,High Value / Loyal
20b6f8d5-87a5-4dda-8bad-08ba11f6a44d,61,11,12695.81,3,4,4,344,High Value / Loyal
20b8b390-06f6-4558-9641-9d87ca9de14c,3,6,4129.94,4,2,2,422,New / Promising
20b9d971-37a9-4229-9407-7af9d5b6ae4c,90,4,2470.04,2,2,2,222,Low Engagement
20bce9a2-f952-42ad-ba12-05a43bbe8870,142,11,6197.09,2,4,3,243,At Risk
20ca31de-06d9-480d-9eba-4909445c8239,35,7,4880.3,4,3,3,433,High Value / Loyal
20d04cfc-6599-40d5-baf6-dd31567febef,114,1,354.34,2,1,1,211,Low Engagement
20d4651a-cd4b-4504-9691-8f008407736f,215,3,1785.23,1,1,1,111,Low Engagement
20e84f2d-a54f-4021-8708-ea24ff8cb8a4,181,3,5125.71,1,1,3,113,Low Engagement
20f72b9f-63ca-4f0f-85af-5c98f8b0db13,18,7,4967.92,4,3,3,433,High Value / Loyal
21113a56-4fc8-48c7-b3a2-8ed3162f45ba,62,6,5806.8,3,2,3,323,New / Promising
21297ef1-181c-4987-b731-922028e1a8b4,84,7,5113.31,3,3,3,333,High Value / Loyal
2129cdce-7aee-4d57-8e8d-7e9683062ead,467,6,8549.19,1,2,4,124,Low Engagement
213010fa-2232-4a15-b167-e8223990bb8c,42,18,17437.78,4,4,4,444,High Value / Loyal
21455a7f-8e55-481b-9481-3452b26dc0a2,113,5,5377.25,2,2,3,223,Low Engagement
214cfd6d-e5ac-4db4-9e1f-cd692e2ccba6,7,3,13618.53,4,1,4,414,New / Promising
215d85b4-8e4c-4bf6-8933-76d640ab7497,199,8,8549.27,1,3,4,134,At Risk
216deaaf-3b53-411d-8c10-cd3725252394,74,15,16153.62,3,4,4,344,High Value / Loyal
